Y,X,name, date, host
34.922578320282426, 135.70008577785688,キラめく「わたし」ファッションショー, 6月10日, きたえる～む長岡天神
34.65646848152734, 133.9298196095771, ハレノワコレクション, 8月1日, ハレノワファッションショー
33.167786354201326, 130.40189242568536, ハリビファッションショー, 5月17日, 柳川病院
34.72946352028126, 135.30359262574262, ユニバーサルカワイイ, 5月10日, ユニバーサルカワイイ
